o	14122	67.8185459352742
no	8844	61.67747925600443
i	5798	113.70914280926772
ki	5766	113.61516758203523
ski	4360	109.26961337578375
ko	2026	124.71603927362038
vo	1719	45.62237201743081
eno	1597	63.50332012355998
ivo	1260	45.78728786054853
nski	1174	110.72735930876426
čki	1095	126.08226539370374
jski	1086	114.41311203596763
to	1052	50.41777525289813
sko	1000	134.70831798910973
tno	928	66.77694413775265
ano	919	60.43531205068758
lno	875	61.80447281065732
čno	814	47.7083373128717
ijski	810	113.37451182908652
rski	774	108.46540223254611
vno	766	59.57445937939962
jivo	728	43.75371932231632
ički	702	128.02011013517387
alno	657	62.946104218890596
rno	656	64.18404084648327
e	640	133.10756988105413
ljivo	600	43.26895236263465
čko	587	135.99686702946363
ično	581	45.54889101495325
dno	542	62.325972331721275
sto	522	52.5863044233219
asto	491	51.81410995825306
anski	480	108.80878429894119
rano	462	68.0063430374169
ičko	436	135.9957795615148
avo	432	42.89675680734773
jeno	428	59.94436531634211
tski	405	98.63334911899793
ivno	400	43.797710651845854
irano	378	73.88779175345472
sno	366	66.88703016583908
ački	334	122.44046720454628
arski	327	111.9883770858025
tički	315	130.67764642979674
tivno	298	41.91718380704581
će	289	135.355356463889
ški	288	128.86115098536746
inski	283	115.09631979425541
ljeno	279	60.82679293861773
zno	272	63.670820970793464
jno	270	62.9611110119571
nsko	265	135.9930461751851
arno	261	70.97708979905397
ito	261	42.912458789456515
je	238	133.65787529292663
ntno	238	46.67075586416893
nički	232	127.1066909069055
tičko	228	135.9919128905973
rsko	219	134.3017118041315
etno	214	75.54705890631034
onski	211	112.38234623274059
tično	211	47.51467304393329
uće	201	135.07125341382957
žno	194	61.824693978578054
vski	193	118.25300294656925
lo	193	87.92189120102196
orno	193	54.538184260833354
orski	189	103.21879273098163
erski	182	110.68292751122063
juće	177	135.98956991327776
šno	177	67.68854550260573
jsko	172	135.98926500226986
mski	169	101.61082384581084
atno	167	67.9816886000223
lski	164	107.77667898003305
