i	9650	18.987410451439366
ti	9451	19.442650174626316
ati	5731	31.961131960329205
iti	2745	124.39536380269902
vati	1937	36.432761809666
rati	1299	118.43356596812153
irati	1083	179.36106050812
ivati	760	209.64392322986268
avati	607	276.7110363872211
uti	474	260.39161564283415
jati	460	71.59326030088525
nuti	451	307.76262339090886
ovati	439	58.09576879436514
tati	348	29.082427878169472
riti	345	99.17414764055803
eti	326	48.48249911382376
titi	298	110.41889736331134
kati	288	51.61962692142454
čiti	275	122.11216167283747
diti	258	110.25759001405054
liti	223	114.82655917918336
sati	218	34.10038781271653
niti	208	129.4375718079553
ći	198	18.000892222489888
viti	191	169.264744799108
ljati	183	104.36540447020481
dati	171	51.65477043344879
sti	157	14.676101587937668
isati	154	37.930589133691804
cati	141	35.35508456082281
žiti	140	194.18589773893646
pati	137	69.76387442221049
jiti	133	171.91370254316806
piti	128	109.4180593703127
šiti	127	110.88842083990286
zati	120	73.73321787875749
ariti	108	77.41421644045005
aviti	103	229.30780071947999
biti	102	97.9865256693167
siti	98	94.05439117433589
knuti	91	348.51338509435294
miti	91	210.79199164602645
stiti	89	62.60733083392104
ziti	86	74.36980916086915
čati	85	49.45985523579229
ijati	83	101.81742200757651
atiti	82	195.28559008112205
etati	81	80.140217471575
ačiti	81	77.24450275740342
evati	78	56.788462857845
esti	78	21.31284595710131
arati	77	106.70812831484422
šati	77	72.98463108968215
gati	75	43.9318871350677
njati	73	69.08168466906393
eći	73	23.20510620108229
aditi	70	231.01523699589168
oriti	68	141.58102049702654
gnuti	64	155.92476591506986
mati	64	78.90346715226511
lati	64	54.948803235779785
ajati	63	50.8473086429473
editi	62	45.30957453823836
aziti	59	68.03952096841337
oditi	58	70.81097663239419
ojiti	57	227.2533868939379
bati	57	44.70322870553697
reti	57	21.85819969322974
aliti	56	174.35044530506445
očiti	52	229.70841589266985
eniti	52	54.86996488213218
učiti	51	262.0385912717974
štati	51	50.227805800328575
adati	48	84.19307634211218
deti	48	64.3998618663209
eliti	48	53.357663413577555
ušiti	47	183.97230768268838
ezati	47	81.28715109016372
ljiti	45	163.90161609657727
aniti	43	201.08441955123357
inuti	42	375.35419538727706
icati	42	181.49004210156022
oviti	42	167.24121286519727
uriti	42	166.5459339336981
asti	42	39.02055359334058
stati	42	38.97207770299272
edati	42	31.708531696182288
ići	42	31.665293745729194
teti	41	127.79601229923385
akati	41	99.14671970028611
neti	41	53.446746658380356
užiti	40	227.18982852454295
snuti	39	369.3342227708954
upiti	39	331.6943319800291
hati	37	37.1518174965784
urati	36	95.1665978797532
uditi	35	168.62656414570353
ćati	35	94.23752851707108
izati	35	92.89495868963928
etiti	35	63.09489580505481
erati	35	31.69291989190491
rnuti	34	406.1566783437358
ožiti	34	251.2182812279417
ući	34	165.09554973047733
nati	34	122.01228837742678
ucati	34	98.56414216403516
rtati	34	58.62358150333734
itati	33	77.47712448839435
imati	33	69.71217861178627
ašiti	32	173.2083762296902
ičiti	32	110.45659631039575
eriti	32	56.9920069863642
đati	31	238.21763568510795
enuti	31	237.78553249102433
žati	31	36.78725352761405
hnuti	30	345.31266523550096
agati	30	163.56662532134496
iriti	30	162.64401344168544
upati	30	89.14505141301855
ckati	29	178.35123345067888
oliti	29	140.54404502556338
štiti	29	77.877575979573
peti	29	53.294724432406056
skati	29	52.9216218676542
uvati	29	34.91011291460625
oniti	28	171.80636270762798
aći	28	133.3239615323199
epiti	28	94.19160903485954
ečiti	28	42.85472968509859
ositi	27	217.07170158887837
ubiti	27	166.63185945154143
apati	27	114.10685498720392
idati	27	75.06448860678574
utati	27	33.05710037887741
znuti	26	282.9468884856346
initi	26	184.77637255124787
utiti	26	184.600014785954
leti	26	109.16098185315867
ukati	26	54.74515990740052
asiti	25	238.34530351430809
opiti	25	178.54387004393413
ažiti	25	177.62083456455127
rkati	25	36.521032480095656
abiti	24	128.96484370798402
ecati	24	53.922399369397645
rasti	23	104.99998636743855
ežiti	22	100.2567797668424
obiti	22	98.93946618761221
ikati	22	35.82329341436681
azati	21	305.55742692268046
iliti	21	178.05996724853014
ipati	21	108.7074835351573
esati	21	65.86854500886025
atati	20	369.2382613579858
triti	20	120.88929011352933
rčati	20	102.59513596665154
rcati	20	69.59480407857751
ešati	20	41.614566384107135
ebati	20	32.680228585177574
amiti	19	196.71650115225762
ćiti	19	163.77380937097493
rčiti	19	92.0895610214599
ešiti	19	66.32747646145145
resti	19	54.627731272230584
ejati	19	44.53261828782873
ojati	19	44.18284624266682
aćati	18	359.9149251544659
jeti	18	359.91492515446566
veti	18	188.3059549559377
uniti	18	187.72422165923848
iviti	18	154.56120927933173
epati	18	58.290904307216636
uhati	18	46.84106828790489
cnuti	17	464.6551117335862
tnuti	17	464.6551117335862
brati	17	354.55113333956285
sliti	17	278.18802565119154
njiti	17	146.60836696391019
ušati	17	145.66942956845014
pkati	17	118.48460198800785
driti	17	97.07376636386562
vesti	17	63.026048376042056
ađati	16	348.6212850536201
omiti	16	348.62128505362006
vući	16	269.637047384317
opati	16	212.43182236746287
pasti	16	170.32342115055815
rditi	16	135.31714996841444
kriti	16	110.65513658505732
išati	16	110.24349613089366
škati	16	87.45238959748863
asati	16	71.90871330204945
psti	16	71.74827068644899
otati	16	71.12922097513471
edeti	16	34.69756297072825
eteti	15	342.03187513746985
iveti	15	260.5071461376744
ititi	15	202.9394457965842
rpati	15	202.3951147292942
emiti	15	159.78054602701548
ršiti	15	158.94664054750393
teći	15	127.5548264822624
odati	15	127.36419371044833
emati	15	101.43552750886893
ičati	15	100.91614588947901
ekati	15	80.66219417449176
apiti	15	79.38629860554094
čkati	15	78.41130771311936
esiti	15	63.71379855560423
aciti	14	464.34880408295965
anuti	14	464.34880408295965
citi	14	464.34880408295965
tkati	14	114.72321342125555
ibati	14	88.45205815622839
ksati	14	69.02769230231046
sniti	14	55.3948837292658
seći	14	30.470364178724772
oći	14	30.32977169129487
ujati	14	30.32977169129487
zvati	13	326.38662697855943
imiti	13	239.51201668272307
ideti	13	180.57148853479134
ntati	13	104.94382627532373
oziti	13	103.5368419341463
ećati	13	81.41077116289142
slati	13	46.01388298750902
maći	12	464.0537041251726
suti	12	227.77626450891813
oleti	12	227.37176319821546
ržiti	12	227.37176319821546
ahati	12	227.37176319821538
pčati	12	123.99774464682116
leći	12	94.91010454956024
epsti	12	94.33241786836301
umiti	12	94.33241786836301
ačati	12	91.713124190432
uliti	12	68.69003367581122
jkati	12	51.68166853010866
egati	12	37.01001935913274
rći	11	214.39471847893753
trati	11	213.90850709507328
tući	11	213.90850709507328
unati	11	213.90850709507328
lesti	11	154.32702627783544
glati	11	110.69064947315032
nčati	11	82.20659092072987
orati	11	58.788485811566574
moći	11	41.89789427297474
pnuti	10	463.6311346732311
grati	10	293.9830326232246
usiti	10	199.50098525931358
dići	10	198.90970071300328
